Timeslot,Temperature
32184,22.64
32286,22.64
32394,22.64
32499,22.64
32607,22.62
32712,22.62
32817,22.64
32922,22.64
33012,22.62
33126,22.64
33234,22.64
33342,22.62
33441,22.64
33540,22.62
33654,22.64
33759,22.64
33870,22.64
33972,22.64
34071,22.62
34179,22.64
34284,22.64
34362,22.64
34491,22.64
34590,22.64
34692,22.65
34803,22.65
34908,22.65
35013,22.64
35118,22.65
35229,22.64
35331,22.64
35418,22.64
35523,22.65
35640,22.64
35754,22.65
35844,22.64
35925,22.65
36060,22.64
36165,22.65
36276,22.64
36384,22.64
36468,22.62
36579,22.64
36684,22.64
36786,22.62
36894,22.62
36993,22.65
37104,22.64
37212,22.62
37305,22.64
37413,22.64
37518,22.62
37623,22.62
37731,22.62
37833,22.64
37947,22.64
38034,22.64
38145,22.62
38250,22.64
38370,22.64
38457,22.64
38565,22.64
38688,22.64
38781,22.64
38889,22.65
38997,22.65
39078,22.65
39183,22.64
39309,22.65
39417,22.64
39522,22.65
39618,22.64
39726,22.65
39837,22.65
39942,22.65
40029,22.65
40140,22.65
40245,22.65
40359,22.65
40449,22.64
40560,22.65
40659,22.64
40770,22.65
40881,22.65
40968,22.65
41073,22.65
41184,22.65
41292,22.65
41394,22.64
41499,22.64
41601,22.65
41709,22.65
41820,22.65
41925,22.65
42012,22.65
42126,22.64
42222,22.65
42327,22.67
42432,22.65
42537,22.64
42645,22.67
42750,22.65
42861,22.67
42969,22.65
43056,22.65
43179,22.65
43266,22.67
43389,22.65
43491,22.65
43578,22.65
43689,22.64
43791,22.65
43899,22.64
44007,22.64
44112,22.62
44214,22.65
44325,22.65
44430,22.64
44535,22.65
44628,22.65
44751,22.64
44841,22.65
44949,22.65
45051,22.65
45159,22.65
45270,22.64
45372,22.64
45477,22.64
45588,22.64
45693,22.64
45807,22.65
45891,22.65
46017,22.65
46122,22.64
46209,22.65
46314,22.65
46422,22.67
46527,22.65
46632,22.64
46725,22.65
46860,22.65
46953,22.65
47055,22.67
47166,22.65
47286,22.65
47379,22.65
47481,22.67
47589,22.67
47697,22.65
47805,22.65
47892,22.67
48009,22.67
48114,22.67
48222,22.67
48330,22.67
48435,22.67
48543,22.67
48651,22.65
48735,22.67
48849,22.68
48954,22.67
49062,22.67
49167,22.65
49272,22.65
49380,22.67
49485,22.67
49572,22.67
49665,22.67
49791,22.67
49893,22.67
50001,22.67
50085,22.67
50214,22.67
50319,22.68
50418,22.68
50526,22.67
50634,22.68
50739,22.67
50847,22.67
50955,22.67
51048,22.68
51132,22.68
51255,22.68
51360,22.67
51468,22.68
51579,22.67
51669,22.68
51777,22.67
51885,22.67
51990,22.67
52101,22.67
52200,22.68
52311,22.67
52416,22.68
52533,22.68
52626,22.68
52731,22.68
52836,22.68
52950,22.68
53037,22.68
53145,22.68
53250,22.68
53355,22.68
53463,22.68
53568,22.68
53664,22.67
53769,22.68
53883,22.68
53964,22.67
54093,22.68
54198,22.67
54306,22.68
54411,22.67
54522,22.68
54609,22.68
54672,22.68
54819,22.69
54945,22.69
55032,22.68
55143,22.68
55251,22.69
55356,22.67
55464,22.67
55569,22.68
55674,22.68
55776,22.69
55887,22.69
55992,22.69
56100,22.69
56190,22.69
56301,22.69
56409,22.69
56520,22.69
56622,22.69
56733,22.68
56835,22.69
56940,22.69
57030,22.69
57138,22.69
57240,22.69
57342,22.71
57450,22.69
57552,22.69
57639,22.69
57768,22.69
57876,22.69
57966,22.71
58074,22.68
58179,22.69
58287,22.68
58392,22.69
58506,22.69
58608,22.69
58719,22.69
58803,22.69
58911,22.69
59022,22.68
59130,22.69
59235,22.69
59343,22.69
59430,22.71
59535,22.69
59649,22.69
59763,22.69
59868,22.68
59958,22.69
60069,22.69
60183,22.69
60273,22.68
60384,22.69
60492,22.68
60585,22.68
60693,22.69
60804,22.69
60909,22.68
61014,22.68
61119,22.69
61224,22.69
61341,22.69
61428,22.69
61539,22.68
61623,22.69
61749,22.69
61857,22.69
61968,22.69
62070,22.69
62193,22.68
62295,22.68
62400,22.68
62505,22.68
62610,22.68
62703,22.68
62805,22.68
62928,22.68
63030,22.69
63135,22.68
63198,22.69
63348,22.69
63453,22.68
63546,22.69
63657,22.71
63768,22.69
63858,22.69
63969,22.69
64077,22.69
64185,22.69
64293,22.69
64395,22.69
64488,22.69
64596,22.69
64704,22.71
64815,22.69
64923,22.69
65013,22.71
65121,22.71
65229,22.69
65334,22.69
65421,22.71
65550,22.72
65652,22.69
65760,22.71
65865,22.71
65952,22.69
66069,22.71
66156,22.71
66264,22.71
66372,22.71
66474,22.71
66582,22.71
66696,22.71
66798,22.71
66909,22.71
66996,22.72
67104,22.71
67221,22.71
67329,22.71
67431,22.71
67521,22.71
67632,22.72
67746,22.71
67854,22.72
67962,22.72
68046,22.72
68157,22.71
68268,22.72
68379,22.71
68466,22.71
68577,22.72
68682,22.72
68772,22.72
68886,22.71
68994,22.72
69096,22.71
69204,22.71
69315,22.71
69417,22.72
69519,22.71
69630,22.72
69735,22.72
69849,22.71
69939,22.72
70047,22.72
70155,22.74
70263,22.71
70368,22.72
70461,22.72
70572,22.74
70683,22.74
70791,22.72
70890,22.72
70995,22.74
71103,22.72
71205,22.72
71316,22.72
71400,22.72
71514,22.72
71622,22.72
71727,22.72
71844,22.72
71934,22.72
72048,22.74
72153,22.72
72240,22.72
72351,22.72
72462,22.72
72567,22.74
72675,22.74
72777,22.74
72882,22.72
72990,22.74
73086,22.72
73191,22.74
73314,22.74
73425,22.72
73530,22.74
73617,22.74
73722,22.72
73833,22.72
73944,22.72
74052,22.74
74154,22.74
74262,22.74
74376,22.75
74466,22.74
74571,22.74
74685,22.74
74793,22.72
74895,22.74
75003,22.74
75108,22.72
75195,22.72
75318,22.74
75408,22.74
75513,22.74
75624,22.74
75726,22.72
75831,22.72
75936,22.72
76044,22.74
76155,22.74
76263,22.72
76350,22.74
76455,22.74
76563,22.74
76674,22.74
76773,22.75
76884,22.74
76989,22.72
77097,22.74
77175,22.74
77298,22.74
77409,22.74
77520,22.74
77607,22.74
77715,22.74
77829,22.74
77916,22.74
78021,22.74
78126,22.75
78240,22.72
78345,22.74
78453,22.74
78555,22.72
78657,22.74
78768,22.72
78837,22.74
78969,22.74
79089,22.75
79197,22.74
79284,22.75
79395,22.74
79503,22.72
79608,22.75
79716,22.71
79812,22.75
79917,22.72
80043,22.74
80130,22.74
80256,22.74
80358,22.74
80448,22.75
80556,22.74
80661,22.74
80772,22.75
80871,22.75
80976,22.75
81084,22.74
81189,22.74
81282,22.75
81390,22.74
81495,22.75
81600,22.74
81705,22.75
81822,22.74
81918,22.74
82032,22.75
82143,22.74
82248,22.75
82335,22.74
82461,22.74
82569,22.75
82671,22.74
82782,22.74
82887,22.74
82995,22.74
83082,22.74
83190,22.74
83301,22.74
83415,22.75
83499,22.74
83610,22.75
83721,22.74
83829,22.74
83937,22.74
84027,22.74
84144,22.74
84237,22.74
84363,22.74
84453,22.74
84564,22.74
84672,22.72
84774,22.74
84864,22.74
84990,22.72
85095,22.72
85200,22.74
85290,22.72
85416,22.74
85500,22.74
85581,22.72
85713,22.71
85818,22.72
85929,22.72
86034,22.72
86148,22.72
86238,22.71
86343,22.71
86454,22.71
86565,22.72
86652,22.72
86754,22.72
86862,22.74
86964,22.72
87075,22.74
87183,22.72
87294,22.74
87396,22.74
87507,22.72
87618,22.74
87705,22.72
87810,22.72
87915,22.74
88026,22.72
88131,22.72
88239,22.72
88344,22.75
88464,22.74
88572,22.74
88671,22.74
88782,22.74
88887,22.74
89001,22.72
89103,22.72
89193,22.74
89304,22.72
89418,22.74
89520,22.72
89628,22.74
89733,22.74
89841,22.74
89952,22.74
90057,22.72
90168,22.74
90258,22.74
90360,22.74
90483,22.74
90573,22.74
90684,22.74
90795,22.72
90873,22.74
90984,22.74
91092,22.72
91191,22.74
91296,22.74
91404,22.74
91512,22.71
91620,22.72
91728,22.71
91833,22.72
91941,22.72
92049,22.71
92142,22.71
92253,22.71
92364,22.72
92451,22.71
92559,22.71
92670,22.71
92772,22.72
92877,22.72
92982,22.72
93093,22.71
93207,22.72
93294,22.72
93408,22.69
93510,22.71
93609,22.71
93717,22.72
93822,22.71
93933,22.72
94035,22.72
94140,22.72
94242,22.71
94350,22.72
94458,22.72
94569,22.74
94659,22.72
94785,22.74
94890,22.74
94998,22.74
95100,22.71
95208,22.72
95313,22.72
95421,22.72
95508,22.72
95616,22.72
95730,22.72
95844,22.72
95946,22.74
96036,22.72
96147,22.74
96255,22.72
96366,22.74
96471,22.71
96573,22.72
96678,22.69
96783,22.71
96891,22.71
96996,22.69
97086,22.71
97194,22.71
97302,22.71
97410,22.69
97518,22.69
97617,22.68
97725,22.69
97833,22.71
97941,22.72
98052,22.72
98145,22.71
98250,22.71
98355,22.72
98463,22.71
98574,22.71
98664,22.72
98769,22.72
98880,22.74
98982,22.71
99093,22.74
99198,22.72
99303,22.71
99414,22.72
99522,22.74
99621,22.74
99726,22.72
99831,22.72
99921,22.74
100029,22.72
100140,22.72
100248,22.74
100359,22.75
100467,22.74
100569,22.72
100680,22.72
100761,22.74
100890,22.72
100983,22.74
101097,22.74
101202,22.74
101292,22.74
101403,22.72
101502,22.74
101616,22.74
101730,22.75
101817,22.74
101931,22.74
102036,22.72
102144,22.74
102252,22.74
102363,22.72
102468,22.74
102573,22.74
102675,22.74
102783,22.74
102885,22.74
102990,22.74
103083,22.75
103191,22.75
103302,22.72
103383,22.74
103512,22.74
103620,22.74
103728,22.74
103827,22.74
103938,22.74
104025,22.74
104127,22.74
104232,22.72
104313,22.74
104445,22.74
104553,22.74
104658,22.72
104760,22.74
104871,22.72
104973,22.71
105060,22.72
105171,22.72
105282,22.72
105396,22.72
105474,22.72
105609,22.74
105714,22.72
105819,22.72
105927,22.72
106014,22.72
106116,22.74
106224,22.74
106335,22.74
106437,22.74
106536,22.72
106644,22.74
106746,22.74
106854,22.74
106956,22.74
107058,22.74
107166,22.74
107259,22.74
107364,22.72
107472,22.74
107586,22.74
107685,22.75
107769,22.72
107895,22.74
108018,22.74
108126,22.74
108231,22.74
108336,22.74
108447,22.74
108531,22.75
108639,22.74
108762,22.74
108852,22.74
108966,22.74
109077,22.75
109176,22.74
109287,22.74
109389,22.75
109494,22.74
109602,22.74
109692,22.74
109800,22.74
109905,22.75
110010,22.75
110100,22.75
110229,22.74
110337,22.75
110409,22.75
110529,22.75
110640,22.75
110745,22.75
110856,22.75
110955,22.75
111066,22.75
111174,22.75
111282,22.74
111369,22.75
111480,22.75
111585,22.75
111693,22.75
111798,22.75
111906,22.75
112011,22.77
112119,22.75
112227,22.75
112314,22.75
112416,22.75
112524,22.77
112626,22.77
112734,22.78
112839,22.77
112944,22.75
113061,22.75
113145,22.77
113259,22.77
113364,22.75
113472,22.75
113577,22.77
113679,22.75
113787,22.75
113892,22.77
114003,22.77
114111,22.77
114207,22.77
114315,22.78
114417,22.77
114534,22.78
114624,22.77
114726,22.77
114837,22.78
114948,22.78
115050,22.78
115155,22.78
115257,22.78
115365,22.77
115473,22.78
115557,22.78
115686,22.77
115776,22.77
115905,22.77
116010,22.78
116112,22.77
116199,22.78
116328,22.77
116430,22.77
116517,22.77
116625,22.77
116739,22.77
116832,22.78
116943,22.78
117054,22.78
117156,22.77
117267,22.77
117351,22.77
117465,22.77
117573,22.77
117681,22.78
117786,22.78
117879,22.77
117990,22.77
118101,22.77
118188,22.77
118299,22.77
118404,22.77
118509,22.77
118623,22.77
118728,22.78
118830,22.77
118920,22.77
119022,22.77
119127,22.77
119235,22.77
119343,22.77
119451,22.77
119565,22.77
119652,22.77
119760,22.77
119871,22.75
119979,22.77
120084,22.78
120186,22.77
120288,22.77
120396,22.77
120507,22.77
120594,22.75
120696,22.77
120819,22.77
120921,22.75
121029,22.77
121137,22.77
121227,22.77
121350,22.74
121437,22.75
121551,22.75
121653,22.74
121764,22.72
121872,22.75
121956,22.74
122064,22.74
122175,22.77
122283,22.74
122385,22.75
122490,22.75
122598,22.74
122682,22.75
122820,22.77
122910,22.75
123024,22.75
123132,22.77
123237,22.75
123342,22.77
123447,22.77
123555,22.77
123657,22.77
123768,22.78
123873,22.77
123960,22.75
124065,22.77
124176,22.77
124275,22.75
124377,22.77
124485,22.78
124590,22.77
124698,22.77
124785,22.75
124914,22.77
125004,22.78
125109,22.77
125208,22.78
125328,22.77
125427,22.78
125532,22.77
125640,22.77
125742,22.77
125850,22.77
125952,22.78
126060,22.78
126165,22.77
126255,22.77
126366,22.78
126480,22.78
126585,22.78
126675,22.77
126783,22.77
126891,22.78
126999,22.77
127113,22.78
127197,22.78
127308,22.78
127416,22.78
127521,22.77
127626,22.77
127734,22.77
127830,22.78
127941,22.78
128043,22.77
128133,22.8
128238,22.78
128358,22.78
128460,22.78
128550,22.78
128673,22.77
128760,22.77
128868,22.77
128976,22.77
129087,22.75
129189,22.75
129273,22.75
129402,22.77
129510,22.77
129573,22.77
129708,22.75
129819,22.77
129924,22.75
130029,22.75
130131,22.75
130230,22.77
130338,22.75
130446,22.77
130554,22.77
130656,22.77
130767,22.77
130875,22.78
130980,22.77
131091,22.77
131199,22.78
131286,22.78
131400,22.78
131508,22.77
131613,22.77
131715,22.75
131805,22.75
131916,22.77
132000,22.75
132126,22.77
132237,22.77
132348,22.75
132456,22.75
132564,22.74
132654,22.75
132759,22.75
132864,22.74
132966,22.74
133071,22.75
133170,22.75
133275,22.75
133380,22.74
133473,22.75
133596,22.74
133704,22.75
133812,22.75
133914,22.75
134022,22.75
134112,22.75
134226,22.75
134331,22.75
134427,22.77
134553,22.75
134643,22.75
134766,22.77
134856,22.78
134967,22.77
135069,22.77
135174,22.77
135282,22.77
135387,22.78
135495,22.77
135588,22.77
135693,22.78
135807,22.77
135912,22.78
136020,22.78
136107,22.77
136212,22.78
136323,22.78
136431,22.77
136539,22.78
136623,22.78
136749,22.77
136860,22.78
136947,22.78
137070,22.78
137160,22.78
137268,22.78
137373,22.8
137472,22.78
137586,22.78
137694,22.78
137799,22.78
137907,22.78
138018,22.8
138117,22.8
138219,22.8
138327,22.8
138438,22.8
138540,22.78
138642,22.78
138741,22.8
138849,22.78
138957,22.78
139065,22.8
139164,22.78
139269,22.78
139377,22.78
139482,22.8
139587,22.8
139695,22.78
139803,22.78
139911,22.8
139998,22.8
140106,22.8
140217,22.8
140325,22.8
140439,22.8
140529,22.8
140634,22.8
140742,22.82
140844,22.8
140952,22.8
141060,22.8
141156,22.8
141261,22.8
141366,22.82
141474,22.8
141561,22.8
141669,22.8
141774,22.8
141882,22.8
141990,22.82
142095,22.82
142206,22.82
142293,22.8
142410,22.8
142515,22.8
142617,22.8
142731,22.8
142833,22.82
142920,22.8
143046,22.8
143127,22.82
143238,22.82
143346,22.82
143454,22.82
143562,22.82
143649,22.8
143760,22.8
143862,22.82
143970,22.8
144075,22.82
144180,22.8
144288,22.82
144381,22.8
144486,22.82
144597,22.8
144702,22.82
144807,22.82
144897,22.82
145011,22.8
145119,22.82
145230,22.8
145317,22.82
145434,22.82
145530,22.82
145659,22.8
145761,22.82
145848,22.82
145950,22.82
146064,22.82
146163,22.82
146274,22.82
146379,22.82
146490,22.82
146592,22.82
146703,22.8
146790,22.8
146880,22.82
147006,22.82
147114,22.8
147222,22.8
147327,22.82
147435,22.8
147543,22.83
147645,22.82
147747,22.82
147855,22.8
147960,22.82
148068,22.83
148176,22.82
148278,22.83
148386,22.82
148500,22.82
148584,22.82
148701,22.82
148809,22.82
148920,22.82
149022,22.82
149124,22.82
149211,22.82
149319,22.82
149427,22.82
149535,22.82
149643,22.82
149751,22.83
149862,22.82
149970,22.82
150057,22.8
150168,22.82
150279,22.8
150387,22.8
150492,22.82
150594,22.8
150687,22.8
150792,22.82
150903,22.8
151005,22.8
151110,22.8
151218,22.8
151326,22.82
151416,22.82
151521,22.8
151623,22.8
151728,22.8
151839,22.8
151944,22.8
152058,22.8
152166,22.8
152268,22.82
152358,22.8
152475,22.8
152580,22.8
152688,22.82
152787,22.83
152895,22.82
152997,22.83
153093,22.82
153204,22.83
153303,22.83
153408,22.83
153495,22.83
153627,22.83
153735,22.83
153840,22.84
153951,22.83
154059,22.83
154167,22.83
154254,22.83
154368,22.82
154476,22.83
154584,22.82
154671,22.83
154782,22.83
154890,22.82
154998,22.82
155103,22.82
155190,22.83
155301,22.82
155406,22.82
155517,22.82
155625,22.82
155727,22.82
155835,22.82
155925,22.8
156036,22.8
156147,22.8
156240,22.8
156360,22.8
156465,22.78
156555,22.8
156675,22.82
156780,22.8
156885,22.82
156969,22.8
157071,22.8
157185,22.8
157296,22.8
157404,22.8
157494,22.8
157602,22.8
157707,22.82
157815,22.8
157917,22.8
158025,22.82
158139,22.82
158232,22.8
158340,22.8
158448,22.8
158559,22.82
158664,22.82
158775,22.82
158877,22.82
158967,22.82
159069,22.82
159177,22.82
159282,22.82
159390,22.82
159507,22.83
159600,22.82
159711,22.82
159813,22.82
159915,22.82
160026,22.82
160122,22.82
160224,22.82
160332,22.82
160437,22.82
160548,22.82
160662,22.82
160767,22.82
160857,22.82
160971,22.8
161082,22.8
161184,22.8
161283,22.8
161388,22.8
161502,22.8
161604,22.82
161709,22.82
161796,22.82
161910,22.82
161973,22.82
162123,22.82
162231,22.83
162321,22.8
162435,22.82
162528,22.82
162642,22.82
162744,22.83
162855,22.83
162963,22.82
163056,22.83
163161,22.83
163266,22.83
163374,22.83
163482,22.82
163593,22.83
163698,22.82
163806,22.83
163911,22.82
164001,22.83
164109,22.83
164193,22.83
164325,22.83
164427,22.82
164538,22.83
164646,22.83
164748,22.83
164850,22.83
164955,22.82
165045,22.83
165162,22.84
165273,22.83
165369,22.83
165474,22.83
165588,22.83
165696,22.83
165786,22.82
165894,22.83
165999,22.83
166095,22.83
166209,22.83
166320,22.82
166422,22.82
166515,22.83
166644,22.82
166734,22.82
166851,22.82
166956,22.83
167055,22.83
167166,22.83
167253,22.83
167382,22.83
167472,22.83
167583,22.83
167706,22.83
167793,22.83
167916,22.84
168009,22.83
168120,22.84
168231,22.83
168339,22.83
168432,22.83
168534,22.83
168645,22.84
168753,22.83
168861,22.82
168954,22.83
169068,22.84
169158,22.84
169248,22.84
169374,22.84
169482,22.84
169590,22.84
169692,22.84
169782,22.86
169893,22.84
170001,22.84
170106,22.84
170214,22.84
170307,22.86
170412,22.87
170511,22.86
170622,22.86
170727,22.87
170832,22.86
170946,22.86
171054,22.84
171162,22.86
171264,22.86
171375,22.84
171477,22.86
171585,22.86
171675,22.86
171789,22.87
171897,22.86
171987,22.86
172098,22.86
172212,22.86
172299,22.86
172413,22.86
172521,22.84
172623,22.86
172731,22.84
172842,22.86
172947,22.86
173058,22.86
173145,22.86
173256,22.86
173364,22.86
173454,22.84
173565,22.86
173670,22.86
173784,22.86
173883,22.84
173976,22.86
174105,22.86
174192,22.86
174276,22.84
174423,22.86
174525,22.86
174618,22.86
174729,22.86
174834,22.86
174912,22.84
175050,22.86
175134,22.86
175260,22.86
175365,22.86
175464,22.86
175572,22.87
175674,22.86
175785,22.86
175875,22.87
175980,22.86
176097,22.84
176208,22.87
176310,22.86
176415,22.86
176526,22.86
176631,22.86
176733,22.86
176832,22.87
176943,22.86
177033,22.87
177156,22.87
177246,22.86
177351,22.86
177459,22.86
177567,22.87
177675,22.87
177783,22.86
177855,22.87
177984,22.86
178104,22.87
178191,22.86
178302,22.86
178407,22.86
178509,22.87
178617,22.87
178722,22.87
178836,22.87
178923,22.87
179031,22.87
179142,22.87
179250,22.89
179361,22.87
179469,22.87
179559,22.87
179667,22.87
179778,22.87
179886,22.87
179994,22.89
180075,22.87
180198,22.87
180312,22.86
180399,22.89
180525,22.87
180630,22.89
180738,22.89
180846,22.89
180951,22.86
181050,22.87
181152,22.87
181263,22.86
181368,22.87
181458,22.87
181563,22.86
181683,22.87
181770,22.87
181890,22.87
181998,22.89
182106,22.87
182208,22.87
182295,22.89
182400,22.89
182502,22.89
182610,22.89
182712,22.87
182820,22.89
182928,22.89
183045,22.89
183132,22.87
183237,22.87
183348,22.87
183456,22.86
183564,22.87
183666,22.87
183771,22.87
183882,22.87
183984,22.87
184095,22.87
184200,22.89
184284,22.89
184386,22.87
184497,22.89
184605,22.89
184719,22.9
184818,22.89
184908,22.9
185016,22.9
185124,22.89
185226,22.89
185334,22.89
185451,22.89
185535,22.9
185658,22.9
185745,22.9
185847,22.89
185958,22.9
186057,22.92
186165,22.89
186258,22.9
186372,22.9
186486,22.89
186585,22.89
186699,22.89
186804,22.9
186897,22.9
187020,22.89
187107,22.9
187212,22.9
187326,22.89
187428,22.89
187536,22.9
187650,22.9
187752,22.89
187854,22.89
187959,22.9
188070,22.89
188172,22.9
188280,22.9
188379,22.9
188478,22.89
188583,22.9
188691,22.9
188793,22.9
188904,22.9
189012,22.9
189120,22.89
189228,22.89
189321,22.89
189429,22.9
189525,22.9
189651,22.89
189741,22.9
189846,22.9
189963,22.9
190053,22.89
190167,22.9
190269,22.89
190377,22.89
190485,22.89
190572,22.9
190701,22.89
190809,22.89
190917,22.89
191007,22.9
191118,22.89
191220,22.9
191334,22.9
191439,22.9
191526,22.9
191634,22.92
191745,22.9
191850,22.9
191964,22.9
192051,22.9
192159,22.92
192264,22.92
192366,22.9
192480,22.92
192588,22.92
192672,22.92
192780,22.93
192891,22.92
192999,22.93
193107,22.93
193209,22.92
193308,22.92
193419,22.92
193530,22.93
193638,22.9
193740,22.93
193848,22.92
193938,22.92
194046,22.92
194139,22.93
194247,22.92
194352,22.93
194466,22.92
194559,22.93
194670,22.93
194778,22.93
194889,22.92
194991,22.92
195099,22.93
195204,22.93
195306,22.93
195414,22.93
195501,22.93
195606,22.93
195714,22.93
195822,22.94
195927,22.93
196017,22.93
196146,22.94
196236,22.93
196341,22.94
196464,22.93
196572,22.94
196659,22.93
196767,22.93
196872,22.94
196986,22.94
197073,22.93
197196,22.93
197298,22.94
197403,22.94
197490,22.94
197598,22.93
197703,22.93
197796,22.93
197904,22.94
198012,22.93
198117,22.94
198228,22.93
198333,22.93
198444,22.94
198534,22.93
198639,22.94
198750,22.94
198843,22.94
198954,22.94
199065,22.93
199173,22.94
199260,22.94
199386,22.94
199491,22.94
199578,22.94
199701,22.94
199794,22.94
199905,22.94
200013,22.94
200124,22.94
200226,22.94
200328,22.94
200421,22.96
200526,22.94
200634,22.94
200742,22.93
200847,22.94
200958,22.94
201030,22.94
201165,22.94
201276,22.94
201381,22.96
201486,22.94
201573,22.94
201684,22.96
201792,22.93
201903,22.96
201996,22.94
202104,22.94
202206,22.94
202317,22.94
202434,22.94
202524,22.96
202632,22.94
202743,22.94
202842,22.96
202953,22.93
203055,22.94
203163,22.94
203250,22.94
203355,22.96
203472,22.96
203565,22.94
203694,22.96
203781,22.96
203898,22.96
204000,22.94
204108,22.96
204210,22.96
204321,22.96
204429,22.96
204531,22.96
204639,22.96
204747,22.96
204831,22.96
204939,22.97
205041,22.96
205146,22.96
205257,22.94
205365,22.96
205449,22.97
205560,22.97
205674,22.96
205782,22.96
205893,22.96
205986,22.94
206097,22.96
206205,22.94
206310,22.94
206403,22.96
206514,22.96
206616,22.96
206724,22.96
206835,22.96
206931,22.96
207036,22.94
207141,22.96
207246,22.96
207351,22.96
207462,22.94
207579,22.93
207681,22.96
207768,22.94
207879,22.94
207993,22.94
208098,22.94
208206,22.96
208311,22.94
208395,22.96
208524,22.94
208626,22.96
208731,22.96
208842,22.96
208929,22.94
209040,22.96
209151,22.96
209262,22.94
209352,22.96
209460,22.96
209574,22.96
209664,22.96
