Timeslot,Temperature
26694,22.83
26814,22.83
26913,22.85
27021,22.83
27129,22.85
27237,22.85
27330,22.83
27441,22.85
27552,22.85
27657,22.85
27759,22.83
27843,22.83
27954,22.85
28077,22.85
28164,22.83
28272,22.83
28389,22.83
28479,22.85
28587,22.85
28704,22.85
28806,22.83
28914,22.83
29019,22.85
29103,22.83
29232,22.85
29334,22.83
29427,22.83
29535,22.83
29637,22.83
29742,22.83
29853,22.83
29955,22.83
30060,22.83
30168,22.85
30264,22.85
30387,22.85
30453,22.85
30585,22.83
30693,22.85
30801,22.85
30903,22.85
31014,22.86
31122,22.85
31236,22.85
31323,22.83
31425,22.86
31533,22.85
31647,22.85
31752,22.85
31839,22.86
31950,22.86
32055,22.86
32163,22.86
32262,22.86
32373,22.88
32478,22.86
32583,22.85
32670,22.86
32793,22.88
32901,22.86
33012,22.86
33102,22.86
33210,22.86
33318,22.86
33423,22.85
33540,22.86
33630,22.86
33735,22.86
33849,22.86
33951,22.86
34035,22.86
34158,22.86
34263,22.86
34362,22.86
34473,22.86
34590,22.86
34692,22.86
34803,22.88
34887,22.86
34995,22.86
35100,22.88
35211,22.86
35307,22.86
35418,22.86
35523,22.86
35616,22.86
35730,22.86
35844,22.86
35949,22.85
36039,22.86
36144,22.85
36252,22.86
36360,22.86
36468,22.86
36579,22.86
36684,22.86
36786,22.88
36894,22.88
36993,22.88
37104,22.86
37188,22.86
37305,22.86
37413,22.88
37518,22.86
37623,22.88
37731,22.88
37833,22.88
37947,22.86
38034,22.86
38145,22.88
38250,22.88
38370,22.86
38457,22.88
38565,22.88
38670,22.85
38781,22.88
38889,22.88
38976,22.88
39078,22.86
39204,22.9
39309,22.88
39417,22.86
39522,22.86
39618,22.88
39726,22.86
39816,22.86
39918,22.86
40029,22.86
40140,22.88
40245,22.86
40341,22.86
40449,22.88
40560,22.86
40659,22.86
40770,22.88
40881,22.86
40989,22.86
41073,22.86
41184,22.88
41292,22.88
41394,22.86
41499,22.88
41601,22.88
41709,22.88
41820,22.86
41925,22.88
42012,22.88
42126,22.88
42222,22.88
42345,22.86
42432,22.86
42558,22.88
42645,22.86
42750,22.88
42861,22.88
42969,22.88
43080,22.88
43179,22.88
43287,22.88
43389,22.86
43491,22.86
43602,22.9
43710,22.86
43812,22.88
43899,22.88
44025,22.88
44130,22.88
44238,22.88
44325,22.88
44451,22.88
44535,22.88
44649,22.86
44751,22.86
44862,22.86
44970,22.88
45075,22.88
45183,22.88
45288,22.88
45393,22.88
45501,22.88
45609,22.88
45717,22.88
45807,22.9
45915,22.9
46017,22.88
46122,22.9
46233,22.9
46338,22.9
46443,22.88
46548,22.9
46656,22.9
46725,22.88
46860,22.9
46974,22.9
47079,22.91
47187,22.9
47286,22.9
47379,22.9
47502,22.9
47589,22.9
47697,22.91
47805,22.9
47913,22.9
48009,22.88
48114,22.9
48222,22.9
48330,22.9
48435,22.9
48543,22.9
48651,22.9
48759,22.9
48849,22.9
48954,22.9
49062,22.92
49167,22.91
49272,22.9
49380,22.91
49485,22.91
49572,22.91
49665,22.91
49791,22.91
49914,22.91
50019,22.91
50127,22.91
50214,22.91
50319,22.92
50442,22.91
50547,22.91
50652,22.91
50763,22.91
50847,22.91
50955,22.91
51069,22.91
51174,22.91
51276,22.9
51387,22.91
51492,22.91
51600,22.9
51693,22.9
51798,22.9
51909,22.9
52011,22.9
52122,22.9
52221,22.9
52335,22.9
52440,22.9
52533,22.9
52650,22.88
52752,22.9
52860,22.9
52950,22.9
53058,22.88
53169,22.9
53271,22.88
53376,22.88
53484,22.9
53592,22.9
53688,22.91
53793,22.9
53901,22.9
54006,22.9
54114,22.9
54219,22.9
54327,22.9
54432,22.9
54543,22.91
54651,22.91
54759,22.91
54861,22.91
54966,22.88
55074,22.91
55167,22.91
55269,22.91
55380,22.92
55485,22.9
55593,22.91
55695,22.9
55800,22.91
55905,22.9
56016,22.91
56121,22.9
56232,22.9
56301,22.91
56430,22.9
56544,22.91
56646,22.91
56751,22.91
56856,22.9
56982,22.91
57072,22.91
57180,22.91
57282,22.91
57387,22.9
57489,22.9
57594,22.91
57705,22.91
57813,22.91
57921,22.91
58029,22.91
58137,22.91
58242,22.91
58329,22.92
58437,22.91
58548,22.91
58647,22.9
58761,22.92
58866,22.92
58956,22.92
59064,22.92
59172,22.92
59280,22.91
59385,22.91
59493,22.92
59604,22.92
59691,22.91
59805,22.92
59910,22.92
60024,22.92
60117,22.91
60225,22.91
60318,22.92
60429,22.91
60537,22.92
60630,22.91
60735,22.91
60846,22.92
60954,22.91
61056,22.91
61158,22.91
61269,22.92
61362,22.91
61476,22.91
61584,22.91
61686,22.92
61791,22.92
61881,22.92
61986,22.92
62109,22.92
62193,22.94
62316,22.91
62424,22.92
62505,22.94
62610,22.92
62742,22.92
62829,22.92
62949,22.92
63054,22.91
63156,22.92
63264,22.91
63369,22.92
63474,22.92
63567,22.94
63678,22.92
63789,22.92
63882,22.94
63993,22.92
64098,22.92
64206,22.91
64311,22.91
64419,22.92
64509,22.91
64620,22.92
64725,22.92
64833,22.92
64923,22.91
65037,22.94
65139,22.92
65253,22.92
65355,22.92
65421,22.92
65568,22.92
65670,22.91
65781,22.94
65883,22.92
65973,22.94
66090,22.94
66156,22.92
66285,22.94
66393,22.94
66498,22.95
66606,22.92
66717,22.94
66819,22.94
66933,22.94
67017,22.92
67143,22.92
67245,22.92
67350,22.94
67455,22.92
67545,22.94
67653,22.94
67770,22.94
67875,22.94
67983,22.94
68070,22.95
68196,22.94
68286,22.94
68400,22.95
68511,22.95
68616,22.94
68724,22.94
68817,22.94
68934,22.95
69036,22.94
69144,22.95
69225,22.94
69354,22.95
69459,22.94
69561,22.94
69672,22.95
69783,22.95
69870,22.94
69984,22.92
70089,22.94
70203,22.92
70305,22.92
70392,22.92
70506,22.94
70593,22.94
70725,22.94
70830,22.92
70935,22.94
71040,22.92
71142,22.94
71205,22.94
71337,22.94
71448,22.92
71559,22.94
71646,22.94
71748,22.94
71868,22.94
71955,22.95
72072,22.94
72177,22.94
72285,22.94
72375,22.94
72486,22.94
72588,22.92
72696,22.92
72801,22.95
72903,22.94
73008,22.95
73110,22.94
73212,22.95
73314,22.95
73425,22.94
73530,22.95
73638,22.95
73743,22.95
73833,22.95
73944,22.94
74052,22.95
74154,22.94
74241,22.94
74352,22.95
74466,22.95
74571,22.94
74661,22.95
74772,22.95
74871,22.97
74982,22.94
75087,22.97
75195,22.95
75318,22.95
75408,22.95
75513,22.95
75624,22.95
75726,22.95
75831,22.97
75936,22.95
76044,22.95
76155,22.95
76245,22.94
76350,22.95
76455,22.97
76563,22.95
76674,22.94
76773,22.95
76860,22.94
76989,22.95
77076,22.95
77175,22.94
77298,22.95
77388,22.94
77496,22.94
77607,22.94
77715,22.94
77805,22.94
77916,22.95
78021,22.92
78126,22.95
78240,22.94
78345,22.95
78453,22.94
78555,22.94
78657,22.94
78768,22.94
78837,22.94
78969,22.94
79071,22.94
79176,22.95
79284,22.95
79395,22.94
79503,22.94
79608,22.94
79716,22.95
79812,22.95
79917,22.95
80022,22.95
80130,22.92
80235,22.94
80337,22.94
80448,22.92
80532,22.94
80661,22.95
80748,22.94
80850,22.94
80958,22.95
81063,22.94
81168,22.94
81282,22.94
81390,22.94
81477,22.92
81600,22.95
81705,22.94
81798,22.94
81897,22.95
82008,22.95
82119,22.94
82224,22.94
82335,22.95
82440,22.94
82527,22.97
82650,22.94
82737,22.94
82842,22.94
82953,22.95
83058,22.95
83166,22.94
83277,22.97
83367,22.95
83478,22.95
83586,22.95
83682,22.97
83787,22.97
83895,22.97
84003,22.95
84096,22.95
84210,22.97
84321,22.95
84405,22.95
84519,22.97
84630,22.95
84732,22.95
84843,22.95
84951,22.95
85053,22.97
85161,22.95
85266,22.95
85377,22.95
85479,22.97
85581,22.95
85692,22.94
85800,22.95
85905,22.94
86013,22.95
86103,22.95
86217,22.95
86322,22.97
86433,22.97
86523,22.97
86628,22.95
86754,22.97
86844,22.97
86964,22.95
87030,22.97
87162,22.97
87273,22.97
87378,22.98
87486,22.97
87570,22.97
87684,22.98
87792,22.97
87897,22.97
88002,22.97
88107,22.95
88218,22.95
88326,22.97
88428,22.95
88530,22.97
88632,22.97
88737,22.97
88848,22.97
88953,22.95
89046,22.98
89169,22.98
89259,22.95
89349,22.98
89481,22.97
89586,22.97
89691,22.97
89796,22.95
89886,22.95
89970,22.97
90099,22.97
90213,22.97
90315,22.97
90423,22.95
90528,22.95
90639,22.97
90729,22.97
90840,22.97
90945,22.97
91047,22.97
91149,22.97
91254,22.97
91365,22.97
91467,22.95
91578,22.98
91686,22.97
91794,22.97
91896,22.97
92007,22.97
92097,22.97
92208,22.97
92322,22.97
92427,22.97
92514,22.97
92625,22.97
92733,22.95
92838,22.97
92898,22.97
93048,22.97
93162,22.97
93252,22.97
93366,22.97
93471,22.97
93570,22.97
93678,22.95
93777,22.95
93888,22.98
93993,22.95
94098,22.98
94200,22.97
94308,22.98
94416,22.97
94521,22.97
94635,22.98
94722,22.98
94827,22.98
94926,22.98
95040,22.97
95142,22.97
95253,22.98
95358,22.98
95466,22.98
95577,22.98
95664,22.98
95775,22.98
95883,22.97
95991,22.98
96105,22.97
96210,22.98
96300,22.97
96402,22.98
96513,22.97
96618,22.97
96738,22.97
96849,22.97
96948,22.98
97041,22.97
97149,22.98
97260,22.97
97365,22.97
97476,22.98
97578,22.98
97683,22.98
97791,22.97
97899,22.98
97986,22.97
98100,22.97
98205,22.97
98313,22.98
98394,22.97
98526,22.97
98619,22.97
98730,22.95
98835,22.97
98943,22.97
99048,22.97
99153,22.97
99261,22.97
99372,22.97
99474,22.97
99582,22.97
99684,22.95
99789,22.97
99873,22.98
100008,22.98
100098,22.98
100209,22.98
100314,22.98
100428,22.98
100530,22.97
100638,22.98
100743,22.97
100851,22.97
100938,22.97
101052,22.97
101157,22.97
101244,22.98
101361,22.98
101463,22.97
101571,23.0
101682,23.0
101799,22.97
101886,22.98
102000,22.98
102102,22.98
102210,22.98
102300,22.97
102402,23.0
102531,22.98
102636,23.0
102717,23.0
102846,22.98
102948,22.98
103062,23.0
103167,22.98
103260,22.98
103344,22.98
103467,23.0
103575,23.0
103680,23.0
103785,23.0
103890,22.98
103983,23.0
104070,23.0
104208,22.98
104313,23.0
104400,22.98
104514,22.98
104619,22.98
104718,22.98
104823,23.0
104931,23.0
105039,22.98
105129,23.0
105240,22.97
105348,22.98
105456,22.98
105564,22.97
105672,22.97
105774,22.98
105882,23.0
105969,23.0
106095,23.0
106182,23.0
106293,23.0
106395,23.0
106518,22.98
106620,23.0
106728,23.0
106833,23.0
106914,23.0
107037,23.0
107145,23.01
107259,23.0
107364,23.0
107472,22.98
107538,23.0
107685,23.0
107769,23.0
107871,23.0
107976,22.98
108087,23.0
108186,23.0
108291,22.98
108405,22.98
108510,22.98
108615,23.0
108720,23.0
108828,23.0
108942,22.98
109029,23.0
109134,23.0
109245,23.0
109350,22.98
109431,22.98
109560,23.0
109668,23.0
109776,23.0
109881,23.0
109989,22.98
110100,22.98
110205,22.98
110295,22.98
110409,23.0
110511,23.0
110619,23.0
110724,23.0
110835,23.01
110934,23.0
111042,22.98
111129,22.98
111240,23.0
111348,23.0
111456,23.0
111543,23.0
111648,23.0
111756,23.0
111861,23.0
111948,23.0
112074,23.0
112182,23.0
112290,23.0
112398,23.0
112500,23.0
112605,23.0
112698,23.0
112815,23.0
112905,23.0
113016,23.0
113121,23.0
113238,23.0
113343,23.0
113430,23.0
113556,23.0
113658,23.0
113766,23.0
113871,23.0
113958,23.0
114069,23.0
114183,23.0
114294,23.0
114396,23.0
114495,23.0
114600,22.98
114708,22.98
114792,22.98
114924,23.0
115029,23.0
115134,23.0
115236,23.0
115323,23.0
115428,23.0
115557,23.0
115665,23.0
115752,23.0
115863,22.98
115944,23.0
116070,23.0
116175,22.98
116280,23.0
116388,23.0
116496,23.0
116601,22.98
116694,22.98
116808,22.98
116919,22.98
117009,23.0
117132,23.0
117225,22.98
117330,22.98
117441,23.0
117552,23.0
117657,23.0
117747,23.0
117852,23.0
117966,23.01
118053,23.0
118164,23.0
118278,23.0
118359,23.01
118485,23.0
118578,23.0
118686,23.0
118794,23.0
118899,23.0
119001,22.98
119106,23.0
119214,23.0
119322,23.0
119433,23.01
119541,23.01
119628,23.01
119739,23.01
119847,23.0
119958,23.0
120042,23.0
120165,23.0
120264,23.01
120372,23.0
120486,22.98
120552,23.0
120696,23.0
120801,23.0
120903,23.01
121008,23.0
121095,23.0
121203,23.0
121311,23.0
121416,23.0
121530,23.0
121635,23.0
121743,23.0
121848,23.01
121956,23.01
122064,23.01
122175,23.01
122283,23.0
122385,23.01
122490,23.02
122577,23.01
122682,23.01
122796,23.02
122889,23.02
123000,23.01
123111,23.0
123216,23.0
123324,23.0
123429,23.0
123531,23.01
123639,23.0
123723,23.02
123834,23.01
123936,23.01
124020,23.01
124155,23.01
124254,23.01
124359,23.01
124467,23.01
124569,23.01
124674,23.01
124785,22.98
124890,23.01
124980,23.01
125085,23.0
125208,23.01
125304,23.0
125409,23.0
125511,23.01
125622,23.01
125724,23.0
125829,23.0
125931,23.0
126036,23.0
126141,22.98
126255,23.0
126366,23.0
126456,23.01
126561,23.01
126675,23.0
126783,23.0
126891,23.0
126999,23.0
127089,23.01
127197,23.01
127308,23.01
127416,23.01
127521,23.01
127626,23.01
127734,23.01
127830,23.0
127941,23.01
128043,23.01
128151,23.01
128238,23.0
128358,23.0
128460,23.0
128571,23.0
128673,23.01
128784,23.01
128886,23.01
128976,23.01
129087,23.01
129189,23.01
129273,23.01
129402,23.01
129510,23.01
129597,23.01
129708,23.01
129819,23.01
129924,23.01
130029,23.01
130131,23.01
130230,23.01
130338,23.02
130446,23.0
130554,23.0
130656,23.01
130767,23.01
130875,23.0
130980,23.01
131091,23.01
131175,23.01
131286,23.01
131400,23.01
131508,23.01
131613,23.01
131715,23.01
131829,23.02
131937,23.02
132045,23.01
132126,23.02
132237,23.01
132348,23.01
132456,23.02
132543,23.01
132654,23.01
132759,23.02
132864,23.01
132966,23.01
133071,23.02
133191,23.01
133299,23.01
133380,23.02
133497,23.04
133596,23.02
133704,23.02
133812,23.02
133914,23.01
134022,23.02
134136,23.01
134226,23.01
134331,23.02
134451,23.02
134553,23.02
134643,23.02
134766,23.01
134856,23.02
134967,23.01
135069,23.02
135174,23.02
135282,23.02
135387,23.02
135495,23.01
135588,23.04
135693,23.02
135807,23.02
135912,23.02
136020,23.02
136128,23.02
136236,23.02
136323,23.02
136431,23.02
136539,23.02
136623,23.02
136749,23.02
136836,23.02
136947,23.01
137052,23.02
137160,23.02
137268,23.02
137373,23.02
137472,23.02
137586,23.02
137694,23.02
137799,23.02
137886,23.04
137991,23.02
138096,23.02
138195,23.02
138306,23.02
138414,23.01
138522,23.02
138621,23.02
138741,23.02
138828,23.04
138939,23.04
139044,23.02
139146,23.02
139248,23.02
139353,23.02
139464,23.02
139566,23.02
139671,23.01
139776,23.02
139890,23.04
139998,23.01
140106,23.01
140193,23.02
140301,23.02
140415,23.02
140529,23.01
140634,23.02
140718,23.04
140844,23.02
140952,23.04
141036,23.04
141156,23.04
141261,23.04
141366,23.02
141474,23.04
141582,23.04
141687,23.02
141798,23.02
141903,23.02
141990,23.04
142095,23.04
142206,23.02
142317,23.05
142410,23.04
142515,23.04
142617,23.04
142731,23.04
142833,23.04
142944,23.04
143046,23.02
143151,23.02
143256,23.04
143367,23.04
143478,23.04
143583,23.02
143670,23.02
143781,23.02
143883,23.04
143988,23.04
144096,23.04
144204,23.04
144309,23.02
144402,23.04
144510,23.05
144618,23.04
144726,23.04
144807,23.05
144921,23.04
145035,23.04
145140,23.05
145230,23.04
145317,23.04
145434,23.04
145554,23.02
145659,23.04
145761,23.04
145848,23.04
145950,23.04
146064,23.04
146163,23.04
146274,23.04
146379,23.04
146490,23.04
146592,23.04
146703,23.05
146790,23.04
146901,23.05
147006,23.05
147114,23.05
147222,23.05
147327,23.05
147435,23.07
147543,23.05
147645,23.07
147747,23.04
147855,23.05
147960,23.07
148068,23.07
148155,23.07
148278,23.05
148362,23.07
148473,23.07
148584,23.05
148677,23.05
148785,23.04
148896,23.05
149001,23.05
149103,23.07
149211,23.07
149319,23.07
149427,23.05
149535,23.07
149625,23.07
149727,23.07
149841,23.07
149949,23.07
150057,23.07
150168,23.07
150258,23.07
150369,23.07
150468,23.07
150573,23.05
150687,23.07
150792,23.07
150876,23.07
151005,23.07
151110,23.05
151194,23.05
151305,23.07
151416,23.05
151521,23.05
151623,23.07
151728,23.07
151839,23.07
151944,23.07
152034,23.09
152148,23.07
152268,23.07
152358,23.07
152451,23.07
152556,23.07
152667,23.07
152787,23.09
152895,23.09
152997,23.07
153093,23.07
153204,23.07
153303,23.07
153408,23.09
153495,23.07
153627,23.07
153711,23.09
153819,23.1
153927,23.07
154038,23.09
154146,23.09
154230,23.07
154344,23.09
154455,23.07
154560,23.07
154650,23.07
154758,23.09
154869,23.09
154977,23.09
155082,23.09
155190,23.09
155277,23.07
155385,23.1
155493,23.09
155604,23.09
155706,23.09
155814,23.09
155925,23.09
156015,23.07
156126,23.07
156240,23.07
156342,23.09
156441,23.07
156555,23.07
156657,23.07
156762,23.09
156861,23.09
156969,23.09
157071,23.09
157185,23.09
157296,23.09
157404,23.07
157494,23.09
157602,23.1
157725,23.09
157815,23.1
157917,23.1
158025,23.09
158139,23.1
158232,23.09
158340,23.09
158448,23.09
158559,23.09
158664,23.1
158775,23.1
158877,23.1
158988,23.1
159090,23.09
159195,23.09
159300,23.09
159390,23.09
159507,23.1
159600,23.09
159711,23.09
159813,23.09
159915,23.1
160026,23.1
160122,23.09
160224,23.09
160332,23.09
160437,23.09
160548,23.09
160641,23.09
160767,23.09
160857,23.09
160971,23.1
161061,23.1
161184,23.1
161283,23.1
161388,23.1
161478,23.1
161580,23.07
161688,23.09
161796,23.1
161886,23.1
161997,23.09
162105,23.1
162210,23.09
162321,23.09
162411,23.09
162528,23.09
162642,23.09
162744,23.09
162831,23.1
162942,23.1
163056,23.09
163161,23.09
163266,23.1
163374,23.1
163482,23.1
163572,23.09
163677,23.09
163782,23.1
163890,23.1
164001,23.1
164109,23.1
164193,23.09
164304,23.1
164406,23.09
164514,23.1
164622,23.1
164730,23.1
164826,23.1
164937,23.1
165045,23.09
165138,23.1
165252,23.12
165351,23.09
165450,23.09
165561,23.09
165678,23.1
165762,23.1
165876,23.12
165975,23.12
166095,23.1
166188,23.1
166299,23.12
166404,23.1
166515,23.1
166599,23.1
166710,23.1
166806,23.1
166914,23.1
167016,23.1
167124,23.1
167229,23.1
167340,23.1
167451,23.1
167559,23.12
167661,23.1
167751,23.1
167874,23.12
167937,23.12
168078,23.12
168189,23.12
168294,23.1
168384,23.12
168495,23.12
168600,23.12
168705,23.12
168816,23.12
168909,23.12
169023,23.1
169134,23.12
169224,23.12
169332,23.12
169437,23.12
169527,23.12
169650,23.12
169737,23.12
169845,23.12
169959,23.12
170064,23.13
170166,23.12
170259,23.12
170373,23.12
170451,23.12
170580,23.12
170682,23.12
170787,23.12
170880,23.13
170991,23.13
171096,23.12
171204,23.12
171309,23.1
171393,23.12
171501,23.12
171606,23.12
171723,23.12
171813,23.12
171918,23.12
172032,23.13
172143,23.12
172233,23.12
172344,23.1
172455,23.13
172563,23.13
172647,23.13
172773,23.12
172842,23.12
172968,23.1
173082,23.1
173190,23.1
173274,23.13
173388,23.1
173502,23.12
173607,23.12
173715,23.12
173805,23.12
173907,23.13
174018,23.1
174105,23.12
174216,23.12
174339,23.12
174441,23.12
174525,23.12
174636,23.12
174750,23.12
174852,23.12
174960,23.12
175071,23.12
175179,23.12
175260,23.12
175383,23.12
175488,23.12
175572,23.12
175695,23.12
175809,23.13
175899,23.13
176004,23.12
176118,23.12
176226,23.13
176310,23.12
176439,23.13
176550,23.13
176655,23.15
176754,23.13
176853,23.12
176964,23.13
177075,23.12
177177,23.13
177264,23.13
177375,23.13
177501,23.13
177588,23.15
177696,23.13
177807,23.12
177915,23.15
178005,23.15
178125,23.13
178215,23.15
178323,23.15
178428,23.15
178533,23.15
178638,23.13
178746,23.15
178854,23.15
178962,23.13
179073,23.13
179163,23.13
179271,23.13
179379,23.15
179493,23.15
179586,23.15
179688,23.15
179802,23.15
179907,23.15
180015,23.15
180114,23.16
180216,23.15
180312,23.15
180420,23.15
180525,23.15
180630,23.15
180738,23.13
180825,23.15
180951,23.15
181050,23.15
181152,23.15
181263,23.15
181368,23.15
181479,23.15
181563,23.13
181683,23.15
181794,23.13
181890,23.16
181998,23.16
182106,23.15
182208,23.13
182316,23.15
182400,23.15
182526,23.15
182631,23.16
182733,23.16
182841,23.15
182928,23.15
183045,23.15
183156,23.16
183258,23.16
183366,23.15
183477,23.15
183564,23.15
183666,23.15
183771,23.15
183882,23.15
183984,23.15
184071,23.15
184200,23.16
184305,23.16
184410,23.15
184521,23.16
184605,23.16
184737,23.17
184842,23.17
184929,23.16
185040,23.16
185145,23.16
185247,23.17
185358,23.16
185472,23.17
185577,23.16
185676,23.16
185790,23.17
185892,23.16
185997,23.16
186102,23.17
186189,23.17
186306,23.16
186414,23.16
186525,23.16
186633,23.16
186717,23.17
186828,23.16
186936,23.17
187020,23.16
187146,23.16
187260,23.17
187344,23.16
187473,23.16
187557,23.16
187671,23.16
187791,23.16
187872,23.16
187983,23.16
188091,23.17
188196,23.17
188298,23.16
188400,23.16
188520,23.16
188628,23.15
188733,23.16
188817,23.17
188925,23.17
189036,23.16
189144,23.16
189249,23.16
189363,23.16
189456,23.16
189549,23.16
189672,23.17
189783,23.16
189882,23.17
189984,23.16
190077,23.17
190185,23.17
190293,23.17
190398,23.17
190506,23.17
190614,23.17
190701,23.17
190809,23.17
190917,23.16
191031,23.17
191118,23.19
191220,23.16
191334,23.17
191439,23.17
191550,23.17
191634,23.17
191745,23.17
191808,23.19
191964,23.17
192051,23.17
192177,23.17
192264,23.17
192366,23.17
192480,23.17
192588,23.16
192696,23.16
192804,23.16
192909,23.16
193023,23.16
193125,23.16
193227,23.16
193326,23.16
193440,23.16
193551,23.16
193656,23.16
193761,23.16
193848,23.16
193959,23.16
194070,23.16
194184,23.16
194289,23.16
194397,23.17
194490,23.16
194604,23.16
194688,23.16
194799,23.16
194913,23.17
195015,23.17
195120,23.16
195204,23.17
195327,23.17
195438,23.17
195525,23.17
195654,23.17
195756,23.17
195846,23.17
195951,23.17
196059,23.19
196167,23.19
196275,23.19
196365,23.17
196464,23.17
196572,23.19
196683,23.17
196788,23.19
196896,23.19
197007,23.17
197112,23.17
197214,23.17
197319,23.19
197427,23.19
197532,23.17
197640,23.19
197727,23.19
197841,23.17
197946,23.19
198057,23.17
198159,23.17
198252,23.17
198357,23.17
198468,23.19
198576,23.17
198681,23.17
198798,23.19
198888,23.17
199002,23.17
199107,23.17
199218,23.19
199281,23.19
199425,23.19
199512,23.19
199617,23.17
199722,23.2
199836,23.19
199950,23.2
200058,23.19
200145,23.19
200265,23.19
200373,23.19
200466,23.19
200571,23.2
200676,23.2
200784,23.2
200871,23.19
200982,23.19
201096,23.19
201207,23.19
201297,23.19
201405,23.19
201486,23.19
201621,23.19
201729,23.17
201816,23.19
201903,23.17
202035,23.19
202143,23.19
202245,23.19
202353,23.19
202458,23.19
202548,23.17
202656,23.19
202761,23.19
202863,23.19
202971,23.19
203076,23.19
203184,23.17
203289,23.19
203391,23.19
203496,23.19
203607,23.19
203718,23.19
203805,23.19
203916,23.19
204024,23.2
204129,23.2
204234,23.19
204342,23.2
204453,23.19
204552,23.2
204660,23.19
204765,23.2
204873,23.2
204981,23.22
205086,23.2
205188,23.2
205278,23.2
205389,23.19
205473,23.2
205608,23.2
205698,23.2
205806,23.19
205917,23.2
206028,23.2
206142,23.19
206244,23.17
206334,23.2
206448,23.19
206550,23.19
206637,23.19
206769,23.19
206871,23.2
206976,23.19
207075,23.2
207159,23.19
207288,23.19
207396,23.2
207480,23.19
207600,23.19
207705,23.2
207813,23.19
207924,23.2
208014,23.19
208119,23.2
208224,23.19
208335,23.2
208440,23.19
208524,23.2
208647,23.2
208752,23.19
208842,23.2
208950,23.19
209061,23.2
209175,23.19
209286,23.19
209376,23.19
209481,23.19
209598,23.2
