Timeslot,Temperature
39309,26.97
39432,26.97
39537,26.97
39624,26.99
39732,26.99
39834,26.99
39945,27.0
40056,27.0
40158,27.0
40269,27.0
40371,27.0
40479,27.02
40566,27.02
40677,27.02
40785,27.02
40890,27.03
40995,27.02
41100,27.02
41205,26.99
41313,27.0
41424,27.0
41511,26.99
41622,26.95
41730,26.97
41850,26.95
41940,26.99
42042,27.0
42165,27.02
42270,27.02
42375,27.03
42477,27.03
42585,27.04
42693,27.04
42795,27.04
42903,27.06
43017,27.06
43122,27.06
43206,27.07
43311,27.07
43425,27.09
43539,27.09
43629,27.09
43740,27.09
43845,27.09
43956,27.1
44061,27.09
44172,27.1
44277,27.06
44367,27.07
44469,27.09
44571,27.1
44682,27.09
44787,27.12
44898,27.1
45006,27.09
45108,27.1
45219,27.12
45327,27.12
45414,27.12
45540,27.13
45627,27.13
45735,27.13
45846,27.14
45951,27.13
46053,27.17
46158,27.17
46269,27.17
46374,27.17
46479,27.18
46581,27.18
46686,27.17
46797,27.12
46902,27.1
47001,27.1
47106,27.14
47217,27.14
47319,27.14
47427,27.14
47529,27.17
47631,27.18
47742,27.18
47829,27.18
47934,27.19
48045,27.18
48147,27.18
48246,27.19
48354,27.19
48459,27.22
48564,27.22
48675,27.22
48783,27.22
48891,27.22
48999,27.24
49107,27.24
49197,27.19
49296,27.17
49404,27.19
49527,27.19
49617,27.19
49722,27.21
49833,27.21
49947,27.21
50049,27.22
50160,27.22
50259,27.22
50367,27.22
50478,27.22
50589,27.19
50691,27.19
50802,27.17
50886,27.19
50994,27.19
51108,27.19
51216,27.22
51324,27.22
51426,27.21
51537,27.21
51639,27.21
51744,27.22
51849,27.24
51954,27.24
52059,27.24
52143,27.24
52257,27.24
52365,27.27
52473,27.25
52578,27.25
52686,27.27
52791,27.28
52902,27.28
52989,27.29
53100,27.28
53208,27.29
53310,27.31
53412,27.25
53520,27.28
53631,27.29
53742,27.31
53826,27.31
53937,27.32
54039,27.34
54144,27.34
54249,27.28
54375,27.27
54465,27.31
54576,27.32
54684,27.29
54774,27.28
54888,27.28
54987,27.29
55095,27.31
55200,27.19
55308,27.18
55398,27.24
55503,27.27
55620,27.28
55728,27.31
55833,27.29
55944,27.31
56034,27.32
56157,27.32
56244,27.31
56349,27.31
56457,27.32
56565,27.27
56670,27.29
56775,27.27
56880,27.29
56985,27.31
57099,27.31
57201,27.31
57315,27.31
57405,27.29
57513,27.31
57627,27.31
57732,27.29
57840,27.31
57948,27.31
58056,27.31
58140,27.31
58266,27.32
58356,27.32
58467,27.34
58578,27.32
58668,27.34
58782,27.34
58896,27.36
59001,27.36
59106,27.36
59193,27.36
59304,27.36
59412,27.37
59517,27.36
59613,27.37
59724,27.36
59832,27.37
59922,27.37
60045,27.37
60150,27.37
60258,27.37
60363,27.39
60453,27.39
60558,27.4
60666,27.4
60774,27.4
60867,27.4
60972,27.41
61083,27.41
61194,27.43
61302,27.43
61389,27.43
61497,27.44
61599,27.43
61722,27.43
61812,27.44
61917,27.43
62016,27.43
62139,27.44
62235,27.44
62343,27.47
62457,27.47
62547,27.47
62661,27.47
62772,27.46
62877,27.46
62988,27.43
63090,27.43
63195,27.44
63300,27.44
63402,27.46
63504,27.44
63603,27.44
63723,27.44
63813,27.44
63924,27.46
64029,27.43
64131,27.46
64239,27.44
64341,27.44
64452,27.44
64539,27.41
64650,27.44
64770,27.44
64863,27.43
64968,27.44
65076,27.43
65181,27.39
65292,27.41
65382,27.37
65493,27.39
65583,27.37
65688,27.39
65793,27.39
65916,27.39
66024,27.4
66126,27.41
66213,27.41
66321,27.4
66435,27.41
66543,27.41
66651,27.41
66756,27.43
66843,27.43
66966,27.41
67074,27.4
67158,27.41
67266,27.41
67377,27.41
67485,27.43
67572,27.34
67698,27.39
67797,27.4
67887,27.41
67998,27.43
68106,27.43
68214,27.43
68322,27.43
68427,27.41
68538,27.41
68622,27.43
68733,27.43
68847,27.43
68931,27.44
69033,27.43
69141,27.44
69249,27.44
69360,27.43
69465,27.43
69570,27.43
69681,27.43
69786,27.43
69888,27.41
69993,27.37
70098,27.41
70212,27.43
70317,27.43
70422,27.41
70530,27.41
70632,27.43
70722,27.43
70830,27.41
70938,27.4
71046,27.4
71160,27.37
71268,27.39
71358,27.39
71463,27.39
71571,27.39
71676,27.39
71787,27.4
71895,27.4
72000,27.41
72102,27.41
72189,27.41
72294,27.43
72408,27.41
72510,27.43
72621,27.43
72726,27.43
72834,27.43
72924,27.41
73032,27.43
73137,27.41
73248,27.41
73362,27.4
73452,27.41
73566,27.41
73668,27.43
73776,27.44
73878,27.41
73989,27.41
74079,27.43
74187,27.4
74301,27.41
74406,27.41
74517,27.43
74619,27.43
74721,27.43
74811,27.44
74922,27.43
75030,27.46
75147,27.44
75243,27.41
75348,27.4
75453,27.4
75561,27.39
75666,27.39
75768,27.4
75870,27.41
75975,27.43
76083,27.43
76194,27.43
76299,27.44
76404,27.44
76521,27.44
76605,27.44
76731,27.4
76818,27.4
76935,27.4
77043,27.41
77133,27.4
77241,27.4
77349,27.36
77451,27.4
77565,27.36
77673,27.39
77778,27.39
77865,27.37
77973,27.4
78081,27.41
78192,27.4
78303,27.41
78405,27.41
78513,27.41
78603,27.41
78714,27.43
78813,27.41
78918,27.4
79020,27.39
79125,27.4
79227,27.41
79332,27.41
79452,27.43
79539,27.44
79653,27.46
79755,27.46
79860,27.46
79962,27.46
80064,27.43
80172,27.43
80277,27.43
80391,27.47
80493,27.47
80601,27.47
80712,27.39
80814,27.39
80904,27.41
81027,27.44
81114,27.46
81228,27.46
81336,27.47
81441,27.49
81531,27.49
81639,27.5
81744,27.49
81846,27.5
81960,27.5
82047,27.5
82155,27.54
82260,27.51
82371,27.55
82473,27.55
82581,27.55
82686,27.56
82794,27.58
82905,27.58
83010,27.58
83115,27.59
83217,27.61
83322,27.61
83427,27.61
83535,27.61
83637,27.62
83739,27.64
83832,27.64
83952,27.64
84063,27.64
84150,27.65
84261,27.66
84369,27.66
84474,27.68
84582,27.68
84693,27.66
84804,27.66
84912,27.68
85020,27.69
85110,27.69
85221,27.69
85329,27.68
85434,27.69
85527,27.71
85635,27.71
85743,27.69
85833,27.69
85959,27.69
86058,27.71
86163,27.69
86265,27.69
86373,27.69
86463,27.69
86571,27.71
86679,27.73
86778,27.69
86883,27.64
86991,27.66
87093,27.68
87195,27.65
87318,27.66
87408,27.69
87516,27.69
87621,27.71
87735,27.73
87837,27.73
87948,27.73
88056,27.76
88146,27.76
88260,27.76
88365,27.76
88455,27.77
88566,27.77
88668,27.77
88776,27.78
88890,27.78
88995,27.8
89103,27.8
89208,27.81
89301,27.8
89409,27.8
89514,27.81
89628,27.8
89733,27.83
89838,27.83
89943,27.83
90045,27.81
90153,27.83
90258,27.84
90363,27.84
90468,27.84
90579,27.86
90687,27.84
90792,27.86
90879,27.86
90981,27.87
91110,27.89
91197,27.87
91302,27.86
91410,27.87
91518,27.91
91623,27.87
91728,27.89
91845,27.89
91953,27.92
92058,27.91
92160,27.92
92268,27.92
92376,27.92
92484,27.92
92589,27.91
92694,27.91
92805,27.91
92913,27.91
93000,27.89
93111,27.89
93213,27.89
93318,27.89
93423,27.89
93531,27.89
93636,27.89
93735,27.84
93837,27.86
93948,27.89
94059,27.91
94164,27.91
94266,27.91
94377,27.92
94482,27.91
94584,27.93
94689,27.93
94788,27.93
94896,27.93
95001,27.95
95109,27.95
95199,27.93
95304,27.89
95409,27.91
95520,27.91
95622,27.92
95730,27.93
95835,27.93
95928,27.92
96036,27.93
96141,27.95
96255,27.95
96366,27.95
96453,27.96
96576,27.96
96666,27.96
96780,27.96
96888,27.96
96999,27.95
97101,27.96
97203,27.98
97308,27.98
97416,27.95
97521,27.96
97626,27.89
97737,27.93
97821,27.95
97947,27.93
98040,27.86
98145,27.87
98253,27.89
98355,27.86
98466,27.8
98574,27.78
98664,27.76
98769,27.76
98880,27.69
98991,27.69
99099,27.74
99204,27.78
99303,27.78
99414,27.78
99510,27.78
99615,27.8
99723,27.81
99831,27.8
99942,27.81
100038,27.83
100155,27.77
100260,27.77
100368,27.77
100476,27.78
100584,27.78
100671,27.77
100776,27.77
100884,27.77
101001,27.78
101103,27.76
101211,27.74
101298,27.76
101403,27.76
101508,27.77
101613,27.77
101718,27.77
101829,27.78
101937,27.78
102039,27.77
102147,27.78
102249,27.78
102339,27.8
102453,27.78
102555,27.8
102663,27.78
102771,27.78
102879,27.8
102981,27.77
103086,27.77
103197,27.77
103305,27.77
103410,27.77
103515,27.77
103623,27.71
103710,27.71
103827,27.68
103929,27.66
104037,27.66
104127,27.66
104235,27.66
104346,27.68
104439,27.69
104553,27.68
104658,27.69
104751,27.68
104877,27.68
104970,27.65
105072,27.66
105183,27.65
105291,27.64
105399,27.65
105507,27.64
105609,27.65
105717,27.64
105825,27.65
105915,27.65
106023,27.64
106131,27.62
106242,27.65
106344,27.64
106437,27.64
106551,27.64
106662,27.62
106752,27.64
106860,27.65
106971,27.64
107073,27.64
107160,27.64
107268,27.64
107376,27.64
107478,27.66
107586,27.65
107697,27.62
107802,27.64
107904,27.62
108015,27.64
108099,27.65
108207,27.65
108324,27.62
108417,27.62
108522,27.58
108636,27.59
108726,27.58
108840,27.58
108945,27.58
109056,27.55
109146,27.58
109257,27.58
109365,27.58
109473,27.58
109581,27.59
109665,27.59
109791,27.59
109878,27.61
109980,27.59
110088,27.59
110193,27.59
110295,27.59
110397,27.56
110508,27.58
110625,27.55
110712,27.55
110835,27.55
110934,27.58
111048,27.56
111138,27.56
111261,27.56
111348,27.58
111474,27.58
111579,27.59
111681,27.58
111792,27.58
111879,27.58
111990,27.51
112095,27.54
112203,27.56
112308,27.58
112407,27.55
112512,27.56
112620,27.49
112722,27.46
112833,27.5
112923,27.51
113034,27.54
113142,27.54
113253,27.5
113343,27.5
113451,27.5
113559,27.51
113667,27.5
113775,27.5
113877,27.5
113964,27.51
114078,27.51
114183,27.51
114282,27.5
114399,27.54
114510,27.54
114600,27.55
114711,27.55
114819,27.56
114924,27.58
115035,27.56
115137,27.56
115242,27.55
115347,27.55
115455,27.56
115539,27.56
115650,27.58
115761,27.58
115869,27.58
115971,27.56
116079,27.58
116184,27.59
116277,27.59
116382,27.61
116487,27.59
116595,27.56
116703,27.56
116811,27.59
116910,27.59
117018,27.59
117129,27.58
117234,27.56
117342,27.56
117450,27.51
117540,27.56
117648,27.58
117762,27.58
117876,27.59
117984,27.62
118089,27.59
118191,27.54
118296,27.58
118404,27.59
118503,27.59
118596,27.61
118713,27.62
118818,27.61
118911,27.62
119022,27.65
119133,27.66
119226,27.65
119334,27.64
119442,27.64
119532,27.65
119652,27.66
119760,27.68
119862,27.66
119949,27.61
120060,27.62
120165,27.65
120267,27.65
120378,27.68
120489,27.69
120594,27.68
120705,27.69
120813,27.69
120915,27.71
121002,27.69
121113,27.71
121218,27.73
121326,27.74
121434,27.74
121533,27.76
121635,27.74
121743,27.77
121854,27.76
121941,27.77
122052,27.77
122160,27.78
122283,27.74
122370,27.77
122469,27.78
122595,27.8
122697,27.81
122787,27.8
122898,27.76
122991,27.76
123117,27.76
123216,27.78
123327,27.78
123417,27.8
123519,27.77
123624,27.8
123732,27.81
123843,27.84
123948,27.84
124041,27.86
124140,27.86
124245,27.87
124353,27.87
124464,27.89
124578,27.91
124671,27.92
124785,27.91
124896,27.93
124983,27.95
125109,27.95
125196,27.93
125307,27.95
125409,27.95
125520,27.96
125622,27.99
125736,27.98
125829,27.99
125937,27.99
126042,28.01
126156,27.99
126255,28.03
126363,28.03
126474,28.03
126579,28.02
126681,28.02
126786,28.03
126891,28.05
127002,28.05
127113,28.06
127200,28.03
127311,28.06
127416,28.1
127521,28.11
127629,28.11
127737,28.1
127848,28.11
127953,28.08
128064,28.08
128154,28.08
128259,28.08
128361,28.11
128472,28.11
128574,28.14
128685,28.14
128790,28.16
128898,28.16
128985,28.18
129093,28.17
129195,28.18
129300,28.2
129405,28.23
129519,28.23
129618,28.21
129726,28.21
129834,28.23
129945,28.24
130056,28.24
130143,28.26
130245,28.29
130356,28.29
130470,28.3
130560,28.31
130671,28.31
130776,28.31
130881,28.33
130992,28.33
131076,28.34
131193,28.37
131304,28.36
131412,28.37
131499,28.37
131610,28.37
131727,28.39
131832,28.4
131934,28.4
132042,28.4
132150,28.39
132258,28.4
132363,28.4
132447,28.43
132564,28.43
132666,28.44
132768,28.44
132885,28.44
132978,28.46
133092,28.46
133179,28.48
133287,28.48
133401,28.48
133506,28.49
133611,28.51
133716,28.51
133830,28.51
133929,28.52
134037,28.52
134145,28.55
134235,28.55
134340,28.55
134448,28.55
134556,28.58
134646,28.56
134772,28.55
134877,28.55
134967,28.58
135075,28.58
135174,28.59
135294,28.61
135402,28.59
135507,28.61
135615,28.62
135699,28.62
135816,28.64
135915,28.64
136020,28.64
136125,28.62
136233,28.66
136338,28.66
136446,28.67
136551,28.67
136659,28.67
136767,28.66
136857,28.68
136965,28.7
137070,28.7
137178,28.7
137268,28.71
137379,28.73
137481,28.73
137592,28.74
137700,28.73
137811,28.74
137901,28.76
138012,28.76
138123,28.76
138228,28.74
138327,28.74
138435,28.76
138546,28.76
138651,28.76
138750,28.76
138852,28.68
138966,28.68
139071,28.73
139176,28.74
139272,28.76
139377,28.77
139485,28.78
139596,28.8
139704,28.78
139809,28.78
139920,28.8
140004,28.83
140115,28.81
140220,28.8
140334,28.81
140436,28.83
140547,28.83
140655,28.83
140757,28.83
140847,28.83
140952,28.8
141066,28.83
141165,28.83
141267,28.85
141372,28.85
141480,28.83
141594,28.85
141684,28.83
141795,28.83
141909,28.85
142017,28.8
142116,28.78
142212,28.83
142323,28.81
142434,28.81
142524,28.81
142635,28.81
142740,28.83
142845,28.85
142950,28.85
143055,28.85
143157,28.85
143268,28.86
143370,28.86
143472,28.85
143574,28.81
143679,28.81
143784,28.83
143889,28.81
144000,28.83
144105,28.85
144195,28.86
144300,28.86
144411,28.88
144513,28.86
144624,28.88
144732,28.88
144840,28.88
144945,28.88
145053,28.88
145161,28.88
145245,28.9
145356,28.89
145458,28.9
145566,28.92
145680,28.92
145791,28.92
145878,28.92
145992,28.92
146094,28.92
146205,28.92
146313,28.93
146418,28.95
146523,28.92
146613,28.92
146724,28.92
146832,28.95
146922,28.95
147045,28.96
147150,28.96
147240,28.96
147351,28.98
147453,28.98
147576,28.99
147663,29.01
147774,29.01
147879,29.01
147984,29.01
148092,29.01
148182,29.01
148293,28.99
148395,29.01
148503,29.04
148611,29.04
148713,29.03
148818,29.04
148920,29.05
149028,29.05
149136,29.07
149238,29.08
149352,29.08
149451,29.08
149556,29.08
149655,29.1
149763,29.11
149874,29.11
149979,29.1
150087,29.08
150189,29.11
150300,29.11
150402,29.13
150498,29.13
150609,29.13
150714,29.14
150816,29.14
150921,29.15
151032,29.13
151149,29.15
151251,29.15
151362,29.15
151455,29.17
151560,29.18
151662,29.18
151767,29.15
151872,29.17
151977,29.15
152094,29.13
152178,29.14
152301,29.15
152406,29.15
152514,29.14
152616,29.13
152727,29.07
152820,29.08
152928,29.1
153018,29.14
153144,29.13
153243,29.14
153348,29.14
153450,29.13
153561,29.14
153666,29.11
153753,29.13
153861,29.15
153972,29.14
154086,29.15
154191,29.15
154299,29.13
154386,29.1
154497,29.11
154596,29.08
154710,29.05
154815,29.01
154920,29.05
155025,29.07
155124,29.05
155232,29.04
155337,29.03
155451,29.03
155559,29.05
155667,29.07
155751,29.08
155859,29.08
155964,29.1
156090,29.13
156201,29.13
156288,29.13
156408,29.13
156498,29.11
156603,29.13
156708,29.11
156819,29.13
156921,29.13
157032,29.14
157143,29.13
157245,29.11
157347,29.1
157452,29.11
157554,29.11
157662,29.11
157764,29.11
157875,29.1
157980,29.1
158085,29.11
158193,29.11
158295,29.13
158400,29.1
158505,29.11
158592,29.08
158706,29.1
158808,29.1
158916,29.1
159027,29.11
159117,29.11
159225,29.1
159330,29.1
159438,29.11
159543,29.07
159666,29.08
159756,29.08
159870,29.1
159957,29.1
160068,29.07
160173,29.08
160281,29.1
160383,29.1
160494,29.1
160605,29.11
160695,29.1
160806,29.05
160920,29.08
161028,29.07
161127,29.08
161238,29.08
161337,29.1
161430,29.08
161541,29.03
161643,28.98
161742,28.95
161850,29.01
161955,29.04
162060,29.03
162177,29.03
162267,29.03
162390,29.03
162489,29.03
162597,29.01
162702,29.01
162792,29.01
162900,28.99
163011,28.99
163116,29.01
163227,28.96
163329,28.98
163437,28.99
163548,28.99
163635,28.98
163743,29.01
163851,28.99
163941,28.99
164049,29.01
164160,29.01
164271,29.01
164382,28.99
164484,28.95
164586,28.95
164694,28.95
164784,28.93
164892,28.93
165000,28.9
165108,28.93
165219,28.89
165324,28.81
165435,28.88
165525,28.89
165636,28.88
165738,28.9
165846,28.88
165966,28.89
166053,28.89
166182,28.9
166284,28.9
166371,28.9
166473,28.92
166587,28.93
166704,28.93
166794,28.92
166893,28.92
167007,28.9
167106,28.92
167211,28.9
167328,28.92
167430,28.92
167532,28.92
167622,28.9
167733,28.9
167838,28.92
167946,28.9
168051,28.88
168150,28.86
168258,28.83
168369,28.85
168456,28.85
168567,28.83
168684,28.8
168771,28.8
168879,28.76
168981,28.77
169089,28.78
169200,28.8
169305,28.78
169410,28.74
169515,28.77
169620,28.77
169731,28.78
169827,28.8
169938,28.8
170043,28.78
170151,28.8
170262,28.8
170349,28.8
170457,28.81
170574,28.81
170664,28.83
170778,28.81
170877,28.81
170985,28.81
171099,28.81
171210,28.83
171309,28.85
171414,28.83
171522,28.83
171624,28.83
171729,28.83
171834,28.83
171927,28.81
172029,28.81
172140,28.81
172254,28.85
172344,28.78
172470,28.78
172554,28.8
172665,28.77
172770,28.74
172860,28.77
172977,28.7
173079,28.73
173187,28.73
173298,28.74
173400,28.7
173517,28.7
173607,28.73
173724,28.73
173832,28.73
173919,28.74
174036,28.77
174123,28.76
174249,28.74
174339,28.73
174444,28.73
174552,28.73
174672,28.73
174762,28.74
174891,28.73
174978,28.74
175089,28.74
175197,28.71
175308,28.7
175404,28.73
175512,28.73
175620,28.71
175713,28.71
175821,28.74
175929,28.71
176040,28.7
176136,28.7
176241,28.7
176355,28.71
176463,28.73
176550,28.73
176655,28.73
176766,28.74
176871,28.76
176982,28.76
177081,28.77
177189,28.77
177300,28.77
177408,28.77
177498,28.78
177609,28.8
177717,28.8
177828,28.8
177933,28.81
178023,28.78
178134,28.78
178236,28.78
178356,28.78
178449,28.78
178554,28.73
178662,28.76
178773,28.77
178875,28.78
178980,28.81
179088,28.81
179196,28.81
179298,28.81
179400,28.83
179526,28.83
179610,28.85
179724,28.85
179835,28.86
179934,28.86
180036,28.86
180147,28.88
180255,28.89
180339,28.89
180447,28.89
180552,28.9
180663,28.89
180774,28.92
180879,28.93
180966,28.93
181077,28.92
181179,28.93
181287,28.92
181401,28.92
181491,28.95
181593,28.95
181713,28.96
181797,28.96
181908,28.98
182013,28.98
182112,28.98
182214,28.98
182322,29.01
182427,29.01
182538,28.99
182649,29.01
182760,28.98
182847,28.9
182976,28.89
183063,28.92
183174,28.95
183285,28.93
183384,28.93
183495,28.92
183609,28.92
183702,28.9
183810,28.95
183909,28.96
184017,28.96
184125,28.98
184230,28.99
184335,29.01
184446,29.01
184551,29.03
184641,29.01
184752,28.98
184860,28.98
184965,28.99
185070,28.98
185160,28.98
185271,28.99
185388,28.96
185493,28.96
185592,28.98
185700,28.99
185814,28.99
185898,29.01
186012,29.01
186117,29.01
186225,29.03
186336,28.98
186426,28.99
186534,29.01
186654,29.01
186762,29.01
186852,29.01
186969,29.03
187056,28.96
187170,28.86
187281,28.86
187386,28.8
187488,28.78
187593,28.78
187701,28.78
187809,28.81
187920,28.81
188028,28.83
188118,28.83
188232,28.86
188337,28.86
188445,28.88
188535,28.88
188643,28.88
188754,28.89
188862,28.9
188964,28.92
189054,28.92
189165,28.93
189273,28.85
189363,28.85
189477,28.88
189585,28.89
189696,28.89
189798,28.92
189900,28.92
190008,28.92
190116,28.89
190221,28.89
190329,28.9
190422,28.92
190530,28.9
190632,28.88
190737,28.85
190839,28.86
190950,28.86
191055,28.89
191148,28.92
191256,28.93
191361,28.93
191460,28.95
191577,28.93
191688,28.98
191793,28.93
191880,28.95
191991,28.96
192096,28.98
192204,28.99
192309,28.99
192414,29.01
192534,29.01
192624,29.03
192738,29.03
192843,28.98
192954,29.01
193044,28.98
193146,29.01
193263,29.03
193350,29.03
193467,29.04
193569,29.04
193677,28.95
193782,28.99
193890,28.99
193992,28.96
194100,28.99
194205,28.96
194301,28.98
194412,28.99
194520,28.99
194604,29.01
194718,29.01
194829,29.01
194937,29.03
195051,28.99
195138,29.01
195240,29.04
195348,29.04
195456,29.04
195564,29.05
195669,29.07
195762,29.07
195870,29.07
195978,29.04
196092,29.04
196179,29.04
196287,29.03
196395,29.05
196500,29.07
196611,29.01
196722,29.03
196809,28.93
196917,28.99
197025,29.01
197133,28.95
197238,28.95
197343,28.92
197451,28.95
197559,28.98
197667,28.99
197754,28.98
197865,28.98
197979,28.98
198063,28.98
198177,28.99
198282,28.99
198372,28.99
198480,28.99
198588,28.98
198690,28.96
198801,28.95
198909,28.96
199002,28.95
199110,28.92
199215,28.92
199326,28.95
199431,28.96
199542,28.98
199644,28.96
199746,28.98
199854,28.99
199965,29.01
200073,28.99
200178,29.03
200271,29.01
200385,29.01
200487,28.99
200598,28.95
200703,28.99
200790,29.01
200892,29.01
201018,29.01
201123,28.99
201207,28.98
201324,28.95
201438,28.96
201546,28.96
201636,28.95
201750,28.93
201858,28.9
201945,28.92
202050,28.92
202170,28.83
202266,28.85
202374,28.89
202485,28.88
202593,28.9
202683,28.92
202788,28.89
202893,28.88
203022,28.89
203121,28.9
203223,28.89
203334,28.81
203439,28.81
203532,28.83
203640,28.85
203736,28.83
203865,28.86
203958,28.83
204066,28.86
204174,28.89
204282,28.88
204369,28.9
204498,28.89
204585,28.85
204705,28.78
204804,28.83
204915,28.83
204999,28.83
205110,28.78
205215,28.77
205329,28.74
205419,28.77
205524,28.74
205635,28.73
205743,28.7
205848,28.7
205956,28.67
206064,28.62
206151,28.64
206265,28.67
206370,28.71
206472,28.64
206583,28.62
206691,28.62
206796,28.64
206901,28.67
207003,28.67
207108,28.67
207210,28.68
207321,28.7
207429,28.71
207531,28.71
207636,28.73
207747,28.73
207834,28.74
207945,28.74
208047,28.77
208161,28.77
208269,28.78
208377,28.74
208476,28.74
208581,28.74
208683,28.77
208791,28.8
208905,28.81
209010,28.81
209118,28.83
209208,28.81
209322,28.83
209430,28.85
209532,28.88
209649,28.89
209739,28.89
209841,28.89
